id,facebook_id,page_name,page_type
15421,114559295271168,LEE,company
16293,168410829863543,The North Face,company
13726,8225136001,G Adventures,company
8775,80005483411,The North Face,company
14347,136064886547748,The North Face,company
10549,411783412218075,60 Minutes Sports,tvshow
13125,258917560850046,Telegraph Ski and Snowboard,company
21089,95079952639,The North Face,company
16031,169524506441658,The Rake magazine,company
10297,179036435477975,Jaguar,company
19036,366016483416432,Casadei,company
21722,351800305279,Akris,company
18870,179806066602,Sperry,company
10039,123731184349955,Cleveland VA Medical Center,government
16754,1446369948934139,DIG on USA,tvshow
20642,1386154698276001,Forever,tvshow
17933,137869026250044,The Talk,tvshow
1043,221619121259014,Ovaltine USA,company
16278,265415539282,Beekman 1802 Boys,company
7187,112837218930,Hot Pockets,company
8974,76778137323,Rachael Ray Show,tvshow
2552,53910314296,Avocados from Mexico,company
4835,279425745500056,Ultra Mobile,company
9096,144803898878034,Yasso,company
9275,278872877684,Boston Police Department (Official),government
10244,149856858371375,United Way of St. Joseph County,government
11917,86850570385,WD,company
15172,118429394841173,My Little Pony,company
3329,228174997031,Oberto Beef Jerky,company
3830,133895236560,Port of Tacoma,company
7798,167259736660362,Caillou,tvshow
7933,161022600602748,Vivint Smart Home,company
9530,250638958292309,Hampton Creek,company
14551,155538244478837,Bruce Mitchell,tvshow
4546,127438407765,OGX Beauty,company
16566,16001365238,WARHEADS,company
9928,103339283038800,Underwood,company
12814,118271677096,CLIF Bar,company
5400,67622813148,Pulte Homes,company
9602,140754841151,Mrs. Dash,company
8870,129542573745617,PEEPS,company
12145,254709435164,Brer Rabbit,company
15915,462969107101338,Oroweat Bread,company
7202,208983965782694,Carnation Breakfast Essentials,company
5521,379833415384891,NESTEA,company
5086,84049934974,StarKist,company
14923,235766446468001,Nestlé Çikolata,company
7811,212537042098596,Coffee-mate natural bliss,company
5084,121195471256183,MAGNUM ΠΥΡΑΥΛΟΙ,company
15465,125118004186617,Acqua Panna,company
2511,144455742266568,BOOST Nutritional Drink,company
12312,661451850616127,Zoo,tvshow
15872,346495508788789,Mom,tvshow
1148,31649251356,CSI: Miami,tvshow
1886,64212309472,Big Brother,tvshow
8279,127780675314,The Young and the Restless,tvshow
11550,60686173217,Kroger,company
5445,129720580440732,Andaz,company
8087,44770548908,Dr. Phil,tvshow
3081,124383187641167,Last Man Standing,tvshow
2897,142422188541,The Middle,tvshow
3862,166082193402927,Shark Tank,tvshow
4372,118072311558689,Body of Proof,tvshow
1803,196790323778777,Killer Women,tvshow
18905,450911531620343,Mayor Tom Tate,politician
21750,27486451851,Chobani,company
19129,364397246929526,Baker's Joy,company
13363,113378218711339,Chuck E. Cheese’s,company
1445,753166051432476,SweeTARTS,company
5683,225392700899588,Federal Motor Carrier Safety Administration,government
11273,72322941190,Airman Magazine,government
2100,112955302090771,Sunday Night Football on NBC,tvshow
16355,702317053131576,Duke Energy,company
20363,103708747870,Meet the Press,tvshow
6411,123253144439157,MSNBC Originals,tvshow
19762,9411224013,Amtrak,company
2245,114100341987751,"82nd Combat Aviation Brigade, 82nd Airborne Division",government
9677,119109884866316,Aberdeen Proving Ground MWR,government
5495,286668535080,The NOAA Hurricane Hunters,government
9882,58441470686,Katie Brown Workshop,tvshow
6213,31732483895,The Tonight Show Starring Jimmy Fallon,tvshow
22210,1402399249988974,Aetna,company
20892,280936771231,West Point - The U.S. Military Academy,government
5077,160420993982663,OZSALE,company
20584,126495907375910,Great Day SA,tvshow
14619,78929963050,RCN,company
6199,201166359906059,Kinetic Content: Betty White’s OTR,tvshow
11634,442051495214,U.S. Air Forces Central Command,government
14814,135470743136880,Visit Barbados,company
9475,164064816316,Gerber Life,company
1272,567029323388874,Shine a Light TODAY,tvshow
21432,262285358286,The Morning Blend TMJ4,tvshow
8600,120181814747876,Occidental Hotels & Resorts,company
18003,143761782328829,3 Plus You,tvshow
15072,10196659501,Sydney.com,government
9604,208847662663,The Beaches of Fort Myers & Sanibel,company
16275,324761664079,Headspace,company
5531,269826409709392,Up on MSNBC,tvshow
16727,43060543381,Kathie Lee and Hoda,tvshow
19573,109279240085,Army Family and MWR Programs,government
21532,1228114460538309,TODAY's Take,tvshow
19943,96843391975,Bai,company
14083,126016648090,Conagra Brands,company
9146,137032852990188,Marzetti,company
18883,23797290954,QVC,company
16120,71728150722,Inside Edition,tvshow
15782,587533688026442,Navy Office of Information East - NYC,government
8443,17342227845,The Bachelorette,tvshow
12425,406592616042128,Last Resort,tvshow
14128,212455292117594,Scandal,tvshow
6097,205915571664,Ritz Crackers,company
12980,126921512122,Private Practice,tvshow
9109,34951293052,The Bachelor,tvshow
21413,237623209751690,Green Blender,company
13791,340463549390381,Wife Swap,tvshow
18634,261424797269837,666 Park Avenue,tvshow
21863,82481248730,General Hospital,tvshow
19658,50812608637,Castle,tvshow
10670,8214706739,Dancing with the Stars,tvshow
7911,207765002932,Consolato USA a Milano,government
14490,200706633279160,Windy City LIVE,tvshow
12833,124173630935770,Secret Millionaire,tvshow
9514,130577231135,Modern Family,tvshow
14207,432889966740963,Mistresses,tvshow
2230,42798291365,SpongeBob SquarePants,tvshow
7297,305578806170589,Surf Air,company
7314,373565869478942,NYFW,company
13789,121937239594,CMT Music Awards,tvshow
1118,357667617639669,Celebrity Taste Makers,tvshow
57,251539554450,KOHLER,company
7260,130277917025085,ABC Bakers,company
128,243173360004,New York Style,company
672,428933410457516,Regina Vinegars,company
312,241601099203475,TrueNorth,company
10108,8080683959,DVF - Diane von Furstenberg,company
11571,226451004032107,Embaixada da Finlândia em Lisboa / Suomen suurlähetystö Lissabon,government
3302,291393512910,Finnair,company
6338,374106335955076,Embassy of Finland in Addis Ababa - Suomen suurlähetystö Addis Abeba,government
1535,141084382597546,Consulate General of Finland in New York,government
2028,49023031119,Sister Schubert's Homemade Rolls,company
10434,28710762347,Cotton,company
1855,62854862200,Gluten-Free Girl,company
4067,8825613977,Active.com,company
7144,31221517734,Cost Plus World Market,company
4156,1191507594194866,Babe,company
6079,505964572788128,Emerging Women,company
22306,84387362599,Fashion X,company
4701,15526475270,Dexter,tvshow
5631,337521926165,Visit CA News,company
6206,140731500326,Mad Men,tvshow
4228,29250433144,Honest Tea,company
17630,149802940154,Entenmann's,company
13307,622438704453756,Little Bites,company
11965,180976888613128,Capri Sun,company
10234,112632232113416,Vermont Maid Syrup,company
1213,416390918442485,JCPenney,company
3229,226523555061,U.S. Department of Energy Office of Energy Efficiency and Renewable Energy,government
19377,130112937326,Xcel Energy,company
436,60190688483,"U.S. Environmental Protection Agency--Region 2 (NJ, NY, PR, USVI)",government
5382,138427049524649,EPA Safer Choice,government
1339,364182310803,Illinois Department of Commerce,government
1508,173522356080991,U. S. Environmental Protection Agency Region 4 (Southeast Region),government
1921,182464058431022,U.S. Air Force Medical Service - AFMS,government
9377,199220036779163,U.S. EPA - Housatonic River,government
8409,149180381814963,Toshiba Innovation,company
7712,140125062715534,U.S. EPA Region 8,government
3849,323212594392070,Revlon Brasil,company
2057,115568331790246,Rite Aid,company
14756,170233393043414,Walmart Honduras,company
2618,125977524121518,Jif,company
718,56325507115,Beemster,company
205,79167160914,Tablespoon.com,company
185,28768797221,Ghost Whisperer,tvshow
3129,106313549423565,Australian Avocados,company
4784,206953592558,KIND Snacks,company
6858,161992920545218,"Healthy Places, Healthy People",government
5965,277515224144,Julie's Organic Ice Cream,company
11345,195538343920073,IGA Australia,company
12400,224316874264139,HYATT Hotels,company
4189,20674850824,Organic Valley,company
224,374756619256467,Front Street Animal Shelter - City of Sacramento,government
388,17156801635,Odwalla,company
4203,46362144822,Dr. Praeger's Purely Sensible Foods,company
6433,145883435452846,AGT Auditions,tvshow
9382,130816306095,Genius Gluten Free,company
10341,20430091901,Stonyfield,company
6243,116400998275,Mecklenburg County Government,government
17878,218299471593750,ALDI USA,company
646,259459370846061,American Express,company
14377,290348171044208,DuPont,company
20053,44404734847,Edelman,company
21061,7884763294,JOANN Fabric and Craft Stores,company
18234,135116863295637,Kid President,politician
13031,102147463157061,MetroPCS,company
1618,29534858696,The Simpsons,tvshow
15695,210119734359,Udi's Gluten Free,company
1496,267210386641214,The Revolution,tvshow
20884,165513480171153,SavoyNestle,company
3841,140108629355494,NestleContigo,company
11152,150319295010117,Fiber One,company
13680,77383965939,Rebecca Minkoff,company
18060,158293457620648,In The Raw,company
1718,89582998504,Hawaiian Airlines,company
9126,176439539034285,Shari's Berries,company
16838,131305029855,Planet Fitness,company
20977,144777127919,ABC7 Weather,tvshow
15532,303497043030644,Iowa Department of Transportation,government
18380,155705931125282,Good Morning Utah,tvshow
36,334483838309,Sunrun,company
5101,615724061899433,ABC's Popcorn with Peter Travers,tvshow
10643,13739321766,eBags,company
19815,46196122207,TechBytes,tvshow
19896,165583971161,ABC 7 Chicago,tvshow
19977,229747103753274,ABC 7 Chicago Weather,tvshow
4018,95054409172,Alex Witt,tvshow
16728,148133088575385,NBC Sports,tvshow
4676,148507931850181,USFWS Climate Change,government
5280,109901865696401,Okefenokee National Wildlife Refuge,government
5297,128561630493895,National Archives at Kansas City,government
4779,112546375481049,National Historic Landmarks Program,government
14047,182027198778,National Archives at New York,government
15159,76845133343,Naval History & Heritage Command,government
10827,127271867334480,Sagamore Hill National Historic Site,government
8499,146130095399366,National Archives at St. Louis,government
14857,266489680130511,Texas Historical Commission,government
15236,119105629988,United States Air Force,government
19854,307958899423,American Pickers on History,tvshow
7865,450966684916252,Chopped,tvshow
9872,285691924869406,Enjoy Illinois,company
3935,130475070381268,Treasurer Michael Frerichs,government
16746,128509653860295,"St. Louis District, U.S. Army Corps of Engineers",government
12305,58339527980,Visit The USA,company
16432,340240805992204,Go USA,company
6022,185459557607,Crocs,company
17955,18512465266,SHOES.COM,company
18918,171613226194958,Koffietijd / 5 Uur Live,tvshow
1629,256302322380,Crocs,company
12819,255658684486324,ATMOSPHERE - Province de Québec,company
14819,135376382586,Golf Galaxy,company
6095,134778299958734,El Buen Fin,government
4275,166804205826,Crocs,company
9304,185996294843078,Duck Dynasty on A&E,tvshow
15298,618093511552956,Crocs,company
5808,461435797258881,Consulate General of Belgium in Atlanta,government
8450,60586090798,Visit Orlando,company
5981,109631772443781,UK in Libya,government
7063,6757437678,Virgin Atlantic,company
8978,128488267212545,UK for Syria,government
10665,122715251101629,"British Embassy, Bratislava",government
7351,328109275324,British Embassy in Kazakhstan,government
5565,106961649352639,British Embassy in Tashkent,government
9994,120982761271920,UK in Jordan,government
16469,74133697733,Game of Thrones,tvshow
8013,153005644864469,All In with Chris Hayes,tvshow
19016,74861631789,Air Force Band,government
3432,82021918537,Lockheed Martin,company
7361,129358620440768,"Ramstein Air Base, Germany",government
8004,129562970446777,NASA’s Orion Spacecraft,government
8139,136880189673357,Defense Commissary Agency,government
16361,23542086472,AMD,company
12468,126081027444465,Eureka! Canada,government
16560,174311909277106,Federal Aviation Administration,government
18124,129046107115365,501st Combat Support Wing,government
1087,94196796580,National Energy Technology Laboratory,government
5587,90378027019,U.S. Air Forces in Europe and Air Forces Africa,government
5598,120100478009378,NASA NEEMO,government
17726,115203075647,The National Guard,government
11004,122916611063254,Hurlburt Field,government
11761,29589997195,NOVA l PBS,tvshow
14082,153919461302721,RAF Lakenheath,government
17384,20135069448,TRICARE,government
18062,8261258923,NASA Jet Propulsion Laboratory,government
133,135381669839242,Sandia National Labs,government
3672,98008554575,US Embassy Reykjavik Iceland,government
9074,351583148227586,U.S. Army Research Laboratory,government
9284,107362832640663,Warrior Games,government
12520,150629121625960,Canadian Space Agency,government
14181,62690599685,USAID - US Agency for International Development,government
2608,173193379360679,Corporation for National and Community Service,government
16534,227576127339868,NASA Scientific and Technical Information (STI) Program,government
16866,238070186283,Aberdeen Proving Ground,government
16968,376316674646,The Fulbright Program,government
8482,146599018696771,NATO,government
10345,117155978311302,National Memorial Day Concert (PBS),tvshow
10503,120806924634982,Asheville VA Medical Center,government
6137,211075745364,National Institute of Standards and Technology,government
15090,163908240321887,U.S. Air Force Recruiting,government
15283,62418562969,U.S. Pacific Fleet,government
17791,355907587002,Secretary of the Navy Ray Mabus,government
11846,151485624911761,NYC Mayor’s Office,government
21231,65694654686,Military Health,government
12235,90692553761,Morning Joe,tvshow
13784,329940680351258,Faces of PACOM,government
15755,105014211842,JetBlue,company
7653,318080243706,Joint Base Andrews,government
8216,164343473415,"Veterans Benefits Administration (VBA), U.S. Department of Veterans Affairs",government
14399,111938618893743,Fox & Friends,tvshow
20276,154158797940566,U.S. Army Office of the Chief of Public Affairs,government
16778,716006308429869,AMHQ,tvshow
1880,822583537767879,Tempe Police Department,government
7966,82091527517,U.S. Army Partnership for Youth Success (PaYS) Program,government
560,121679347910269,US National Weather Service Des Moines Iowa,government
2996,111451832328788,Comcast Business,company
3188,16126780553,MAC Cosmetics,company
201,164169413624390,ABC Lebanon,company
12351,137793429736875,NESCAFÉ Dolce Gusto Indonesia,company
17693,256038461098666,Marni,company
19637,73732120659,Bugaboo,company
17075,202927948681,zulily,company
2265,15212354081,Shopbop,company
10154,175556115788838,Brantano Footwear,company
1586,140245229441605,7th Infantry Division,government
5132,204485180176,5th Mobile Public Affairs Detachment,government
8456,273717802656064,Eisenhower Army Medical Center,government
9371,596641243687818,U.S. Army Telemedicine & Advanced Technology Research Center - TATRC,government
9373,103908176391060,ISAF Joint Command (IJC),government
5622,287297257576,U.S. Army Ready and Resilient,government
11683,126930010736073,16th Combat Aviation Brigade,government
9571,158537414176212,JBLM MWR,government
4265,320540221386985,The Taste,tvshow
19002,130720047004032,GCB,tvshow
684,137601429604296,Watch What Happens Live,tvshow
9104,103077993111475,New York State Bridge Authority,government
426,228759177135310,U.S. Citizenship and Immigration Services,government
8755,160344204010636,Navy Federal Credit Union,company
10013,30566281895,Lost,tvshow
13731,203078475148,My Kitchen Rules,tvshow
6882,23290334950,Aeropost.com,company
11145,79306391439,GobiernoUSA.gov,government
7460,573990992631231,U.S. Department of Health and Human Services,government
5448,889307941125736,Hillary Clinton,politician
3297,65748775158,LakelandPD,government
15110,141576752553390,Consumer Financial Protection Bureau (CFPB),government
4036,142077407834,U.S. Consumer Product Safety Commission,government
3630,248179758532328,NOAA NWS Storm Prediction Center,government
183,189426624430626,Christchurch City Council,government
5023,150237952408,Neil Abercrombie,politician
5275,437383679655044,"Office of Enterprise Technology Services, State of Hawaii",government
7800,123984435600,American Idol,tvshow
10256,58736997707,Marco Rubio,politician
4754,308686435858053,Hawaii Department of Public Safety (PSD),government
9939,72126525927,The Fort Campbell Courier,company
10352,47183263391,King's Hawaiian,company
1577,180407292072499,ハワイアン航空 Hawaiian Airlines Japan,company
4942,145625958791339,Adventures by Disney,company
13597,21001247744,HSN,company
5694,7753384227,GEICO,company
7953,166934436657,Rackspace,company
7262,112601825429048,Brooks Brothers,company
16400,27678194634,Lenovo,company
15707,14856729724,Gap,company
3242,92752061721,Picatinny Arsenal,government
123,440868732600680,USAID Pakistan,government
197,1431984283714112,U.S. Forest Service,government
7571,204199299602208,CW39,tvshow
9161,336252539857169,Calling Dr. Pol,tvshow
1787,694085990618264,Game Changers,tvshow
2368,644595512253281,Axalta Racing,company
1191,126398247538113,Hostages,tvshow
11487,55574168445,Axel  Fischer,politician
5246,162052167253053,Braxton Family Values,tvshow
1469,493921597329638,We Are Men,tvshow
4443,106357469967,The Vampire Diaries,tvshow
2640,446910322056776,About a Boy,tvshow
4205,1374311332851772,Odd Mom Out,tvshow
11382,115151700556,Firehouse Subs,company
574,96546260636,Internet Week New York,company
9663,134688766586591,Mayor’s Community Affairs Unit,government
13309,104786059565184,DOITT - NYC Government Tech,government
7475,133261836703216,NYC Landmarks Preservation Commission,government
12654,173067876143280,NYC Commission On Human Rights,government
14963,159847857368059,Urbancanvas,government
1360,378261345592871,New York City Department of Sanitation,government
4064,23209324180,Empire State Development,government
6173,465149313566406,New York State Office of the Medicaid Inspector General,government
15961,478889342187283,NYC Build It Back,government
6703,130491737001202,NYC Buildings,government
17866,119446064319,U.S. Department of Education,government
10512,236681853035,Digicel,company
12735,262028104099,Digicel,company
19127,24609282673,Family Guy,tvshow
14396,184737101563463,Virgin Mobile Australia,company
16156,174718875908390,Westpac NZ,company
17126,36211311648,Two and a Half Men,tvshow
18710,214949090772,Digicel,company
3000,353731551836,Digicel,company
13110,421530837882447,Orphan Black,tvshow
14868,208324242172,Digicel,company
17871,166720031891,Keeping Up With The Kardashians on E!,tvshow
49,130096562306,Digicel,company
5557,7914733474,Skittles,company
6674,136285932700,Digicel,company
9747,165461127138,KFC,company
11501,50254152616,Vodafone Australia,company
14905,5634829153,Salesforce,company
20784,86398004596,Optus,company
21662,11784025953,Disney,company
9292,487731337915052,HyperX,company
6469,114889148942,Kingston Technology,company
4,1408935539376139,Mark Bailey MP - Labor for Miller,politician
3745,862544903809705,Take Meds Seriously,government
4211,129572820496456,Doug Cameron,politician
187,464998863536680,Bill Shorten MP,politician
5636,1377166932590731,Australian High Commission in the United Kingdom,government
6113,703627479696909,David Harris MP,politician
558,132498593482361,Acces Direct,tvshow
5259,173173466217561,"City of Hollywood, Florida Government",government
5469,348738721824427,NOAA National Centers for Environmental Information - Climate,government
12452,64443335287,Social Security Administration,government
16017,171577161630,AL ROJO VIVO,tvshow
8984,138619414289,"City of Southfield, Michigan USA - Government",government
13195,1025528920840018,Amigos de Walter Torres Maldonado,politician
10736,229375179499,Jaime Perelló,politician
16943,418640368222734,Negociado de Manejo de Emergencias y Adm. Desastres,government
15264,359772106595,Primer Impacto,tvshow
20482,654079681358304,David Bernier,politician
6872,1392188444331698,Witches of East End,tvshow
8957,200736335550,Michael Kors,company
5078,39720139359,Orvis Fly Fishing,company
391,529852543796332,NYS Thruway Authority,government
14833,92466934213,175th Wing,government
18966,323772930193,U.S. Marine Corps,government
917,90505808521,Rhode Island National Guard,government
3334,63030240817,Oregon National Guard - Oregon Military Department,government
4672,35966760379,The United States Army Band,government
7247,123859944297287,"1st Battalion, 325th Airborne Infantry Regiment, Red Falcons",government
16093,225742630795379,DHA Immunization Healthcare Branch,government
22328,114802901909136,North Carolina National Guard,government
8221,133650406967,Scott Wiener,politician
554,10128918116,Gavin Newsom,politician
17966,164637176974573,Prada,company
9699,182556315119442,Dr. Drew HLN,tvshow
1313,98072530756,AlexandriaVA.gov,government
7452,98887816626,Beef. It's What's For Dinner.,company
4716,109040379115056,New Day NW,tvshow
2147,200881449932970,Grimmway Farms,company
12848,136605871728,OPTAVIA,company
1125,41739947268,Louisville Metro Police Department,government
8072,135437873208447,Forsyth County Sheriff's Office,government
943,157856597674709,Monmouth County Sheriff's Office,government
6347,247781869734,IRS,government
10342,291967707603451,WD,company
744,170671686289529,WD,company
7850,137484272949759,WD,company
10646,168613126502889,WD,company
464,112567882220866,CARD.com,company
11559,1454111768151103,LamaLoLi,company
1372,273159622637,U.S. Department of Commerce,government
1729,283743358751741,Whole Foods Market Canada,company
3507,75540539408,Michael Waddell's Bone Collector,tvshow
4675,236983156356546,Call of The Wildman - Turtleman,tvshow
9636,23227690647,Go RVing,company
9282,10115115666,Ax Men on History,tvshow
7691,176116684896,Spencer's,company
8674,9588466619,Futurama,tvshow
480,124468237623419,Veganz,company
3995,286147751315,Deuter,company
3368,162655557085841,Triscuit,company
654,58028250774,Quaker,company
3800,317432671089,Breyers,company
5499,101560237820,Wonderful Pistachios,company
10452,191065310918558,Taste of Sydney,company
1042,579210512108577,The Crazy Ones,tvshow
2476,35314539628,Today's Shopping Choice,company
5719,9021636963,CBC Life,tvshow
3251,293810021679,Boar's Head,company
3556,262597453752466,QFC,company
10313,114522715289111,Uncle Ben's U.S.A.,company
3756,117342971616378,Vlasic Pickles,company
8084,162683560420549,Tradewinds,company
2732,133833120030590,Queensland Fire and Emergency Services - QFES,government
3252,197495366960,indigenous.gov.au,government
6603,482689928481708,Steven Ciobo MP,politician
13794,140120747955,DonateLife,government
7917,292896440736445,Bert van Manen MP,politician
10253,96933606722,9 News Gold Coast,tvshow
21581,131415853561442,evian,company
20102,203241153909,Food Should Taste Good,company
5435,111595725536843,Activia,company
6444,101455159904717,U.S. Army Corps of Engineers Wilmington District,government
22238,133944260033975,Friday Night Fever,tvshow
11899,144485091416,Newk's Eatery,company
11797,110316412372719,Maryland.Gov,government
17393,130710853633825,Budget Car Rental,company
16921,100903797200,Illinois Department of Transportation,government
1007,87842753429,U.S. Army Aviation and Missile Command,government
6806,403971609677304,Army Study Program Management Office - ASPMO,government
6955,526662987435979,Groupon,company
8232,80889667158,III Corps and Fort Hood,government
2673,164674916921288,US National Weather Service San Juan Puerto Rico,government
3994,156353821091331,US National Weather Service Houston-Galveston Texas,government
5466,1596314440646303,Fernando Reina Iglesias,politician
977,159556534209354,Medical Readiness and Training Command,government
3158,112252738806828,Carlisle Barracks MWR,government
3584,114523581917399,Adapting the Army,government
5650,119707851374768,4th Infantry Division,government
7325,103747586380848,U.S. Army Fort Drum & 10th Mountain Division,government
8740,147770645242975,"Alaska District, U.S. Army Corps of Engineers",government
10779,320520588000085,Armée canadienne,government
16283,170113102949,"1st Brigade Combat Team, 10th Mountain Division",government
2981,410347485667883,U.S. Army Armor School,government
4633,152901184861512,Ejército de Tierra,government
11498,105947890587,1st Armored Division,government
12088,151944006247,"3rd Combat Aviation Brigade, 3rd Infantry Division (3 CAB, 3 ID)",government
12408,620824601267813,Soldier for Life,government
13264,55786706961,U.S. Embassy Luxembourg,government
15963,91481618207,Army Medicine,government
18221,543514595708265,"2nd Stryker Brigade Combat Team, 2nd Infantry Division",government
19455,128172744296,2-1 ADA (Air Defense Artillery),government
1278,141316232580814,"Operations Group, National Training Center",government
8524,87217168899,160th Signal Brigade,government
11756,182000905153472,Fort Wainwright,government
12478,1652923964952327,The U.S. Army Officer Candidate School,government
14646,96324593804,"1st Brigade Combat Team, 82nd Airborne Division",government
16791,425064710222,U.S. Forces Korea,government
18935,203156179703867,U.S. Army Corps of Engineers Middle East District,government
9525,133405800033609,HQDA G-4,government
11538,280545948632073,Army University Press,government
12496,191676040843057,U.S. Army Operational Test Command,government
13426,100038449645,Employer Support of the Guard and Reserve,government
16524,159606064069946,U.S. Army Central,government
9760,131092990246230,United States Military Academy Preparatory School,government
6529,192043740946897,Mysale Philippines,company
11558,559512780768317,Power,tvshow
14229,9991232322,Supernatural,tvshow
9970,23317869104,Chuck,tvshow
11436,185789131490033,AFN Incirlik,government
5345,114134965304656,U.S. Embassy Kuwait,government
11527,81064592367,Sheppard Air Force Base,government
1322,260915342653,Banks Beer,company
12069,228873308721,Groupon,company
11402,128647720484973,Iberia,company
2958,138584199537132,City Sightseeing,company
3726,36002998891,City of Sydney,government
6666,496345163713673,Australia In Vietnam,government
11507,137242332988342,Joel Fitzgibbon MP,politician
9829,871720142860465,Australia in East Africa,government
7879,154734594579016,Million Dollar Listing,tvshow
2218,165625926785405,Schweinfurt Army Garrison,government
2874,109701809053937,3d U.S. Infantry Regiment (The Old Guard),government
2209,134243133299041,Fort Greely,government
5282,264406842519,AFN Bavaria,government
5897,234549363601,Indiana Guardsman,government
6222,158991944114487,Eighth Army-Korea,government
10492,366198799891,Fort Hunter Liggett MWR,government
11605,115046685312228,554th MP Company,government
15096,118190746993,"1st Stryker Brigade Combat Team, 4th Infantry Division",government
15909,136206593144466,59th Medical Wing,company
3040,147103215329999,U.S. Army Garrison Rheinland-Pfalz,government
11443,140535716086524,Hood CYS,government
13228,265710996909724,U.S. Army Garrison Fort Benning,government
14234,314035643295,Fort Sill Family and MWR,government
3046,186344708055782,Fort Lee Army Community Service,government
3374,135848076965,House Armed Services Committee Democrats,government
4747,125520850794103,392nd Army Band,government
10014,303374168748,U.S. Army Garrison Humphreys (Camp Humphreys),government
10445,260718337357706,JBSA Ft. Sam Houston Mission Training Complex,government
4201,100574156653955,Brussels MWR,government
13386,180885821954415,Sill YTL,government
5544,112998582075254,HK Anderson Pretzels,company
3699,197112256988934,Clarks Shoes,company
12334,11859103092,L'OCCITANE en Provence,company
10150,65115878424,Your Life Arizona,tvshow
4440,103460844289,U.S. Fleet Forces Command,government
13657,219548388203685,Federico Salvai,politician
19879,611490952256306,How to Get Away With Murder,tvshow
13007,117124434990342,Better With You,tvshow
20148,112173338805484,FlySAA USA,company
4834,148100800153,One Life to Live,tvshow
17470,285716891641,No Ordinary Family,tvshow
19123,290999294555,Detroit 1-8-7,tvshow
5756,276865395802593,black-ish,tvshow
2776,414266168695509,French Ministry of Foreign Affairs,government
4786,138925324029,The United States Department of Justice,government
1733,438709259670540,Department of State U.S. Study Abroad,government
8049,119190564848999,U.S. Mission to the United Nations,government
6409,42542319981,Office of the U.S.Trade Representative 44,government
1255,202788966024,Alessi,company
4336,271101604287,Bella Bridesmaids,company
7516,631108990293615,Married with Children,tvshow
6859,93593030286,KICKZ,company
9112,120238454793921,Seguros BBVA Bancomer,company
14202,46665999177,Doritos,company
15209,7133041750,PacSun,company
13681,120824544599284,Betty Crocker,company
8947,357829731995,Brumby's,company
4048,242510495768907,Star Trek: The Next Generation,tvshow
3383,45317695161,Pizza 73,company
7360,183824211661952,Nest,company
1711,48543634386,Outback Steakhouse,company
1725,296123160400885,Kellogg's Krave US,company
14383,137563459593611,Parks Canada,government
751,132444063884,Cadbury Dairy Milk,company
16267,152467913277,Mars Bar,company
17135,127197180642361,The Marilyn Denis Show on CTV,tvshow
9679,268596443310040,Bakers' Corner,company
18368,108375985869324,Eunice Kennedy Shriver National Institute of Child Health and Human Development,government
11406,108755585827476,SmartBuyGlasses,company
8025,114269521992701,IRS Return Preparer Office,government
9178,116803935058999,Costa Constantinides,politician
14500,174005790423,Web.com,company
11676,285490511513007,NYC-ARTS,tvshow
14132,144806578922101,MetroFocus,tvshow
18502,30098838392,Microsoft in Business,company
12609,502091419848776,New York State Homes & Community Renewal,government
17112,114912688522231,United States Patent and Trademark Office,government
2543,177463958820,Hootsuite,company
5768,6820348410,Kirsten Gillibrand,politician
6544,134637829901065,NYC Healthy Relationship Training Academy,government
11593,153810161337532,"One Legion 1st BN, 3rd US INF REG, (The Old Guard)",government
5553,123788044484500,ADGPI - Indian Army,government
2450,109468679150635,"\"Regimental HHC 3rd U.S. Infantry  \"\"Head Hunters\"\"\"",government
4021,1528952840718244,Muhammadu Buhari,politician
12098,192338823825,Navy Medicine,government
16748,31248741709,Leverage,tvshow
15473,15524934075,Banana Republic,company
6836,105870741086,American Music Awards,tvshow
18373,334642116697,Bali Intimates,company
11015,104137579724283,Arrow,tvshow
11421,140309492761301,Turkish Airlines,company
12567,101658103787,Gatorade México,company
664,160757343979418,"Ministry of Health and Welfare, Republic of Korea",government
6875,151614101540545,DANTES-Defense Activity for Non-Traditional Education Support,government
3100,288471589751,82nd Airborne Division Band,government
9121,245803392133276,Redstone Test Center,government
3911,147727854767,Arkansas National Guard,government
1209,129508969961,"\"101st Airborne Division Sustainment Brigade \"\"Lifeliners\"\"\"",government
2193,155769747898753,50th Signal Battalion (Expeditionary),government
4097,114364722909,U.S. Army Space and Missile Defense Command (SMDC),government
8293,399896370959,"\"1/25 SBCT \"\"Arctic Wolves\"\"\"",government
2521,140224616013022,The Home Depot Careers,company
4775,136437939713731,Avis Car Rental,company
8245,504997576203914,Dunkin' Donuts,company
9326,75165887238,Raymour & Flanigan Furniture and Mattresses,company
5411,142015675842040,Citi Careers,company
18204,215088746562,Valrhona Chocolate,company
4082,498113730326200,Le chocolat des Français,company
8970,7516546782,Zocdoc,company
634,173400592680781,Telmex,company
4611,301137650005230,Hollywood Game Night,tvshow
10499,112562088802377,Le Banquier,tvshow
8532,234148783415826,Black Box,tvshow
10473,8831006701,PAUL & JOE,company
19665,232655940083858,adidas Women,company
7733,229229790561217,Tamara Mellon,company
19174,44596321012,Gucci,company
11668,300901565847,House Of Dagmar,company
11154,158119067554,Jil Sander,company
20369,34922686580,Marchesa,company
